http://adairvilleky.us/wordpress1/,"Adairville, Kentucky",852
http://www.cityofalexandriaky.com/,"Alexandria, Kentucky","8,477"
http://www.cityofanchorage.org/,"Anchorage, Kentucky","2,348"
http://www.ashlandky.gov/,"Ashland, Kentucky","21,683"
http://auburnky.us/,"Auburn, Kentucky","1,340"
https://www.audubonparkky.org/,"Audubon Park, Kentucky","1,473"
http://www.augustaky.com/,"Augusta, Kentucky","1,190"
http://cityofbancroftky.org/,"Bancroft, Kentucky",494
http://barbourmeade.org/,"Barbourmeade, Kentucky","1,218"
http://www.cityofbarbourville.com/,"Barbourville, Kentucky","3,165"
http://www.cityofbardstown.org/,"Bardstown, Kentucky","11,700"
http://www.beattyville.org/,"Beattyville, Kentucky","1,307"
https://beaverdam.ky.gov//,"Beaver Dam, Kentucky","3,409"
http://www.beechwoodvillage.org/,"Beechwood Village, Kentucky","1,324"
http://bellefonte.ky.gov/,"Bellefonte, Kentucky",888
http://www.cityofbellemeade.org/,"Bellemeade, Kentucky",865
http://www.bellevueky.org/,"Bellevue, Kentucky","5,955"
http://www.benhamky.org/,"Benham, Kentucky",500
http://www.cityofbenton.org/,"Benton, Kentucky","4,349"
http://bereaky.gov/,"Berea, Kentucky","13,561"
http://cityofberry.com/,"Berry, Kentucky",264
http://www.bloomfieldky.com/,Bloomfield,838
http://blueridgemanorky.org/,"Blue Ridge Manor, Kentucky",767
https://web.archive.org/web/20030411030249/http://www.owsleycountykentucky.org/cityofbooneville.html,"Booneville, Kentucky",81
http://www.bgky.org/,"Bowling Green, Kentucky","58,067"
http://www.brandenburgky.org/,"Brandenburg, Kentucky","2,643"
http://www.briarwoodky.com/,"Briarwood, Kentucky",435
http://www.cityofbromley.com/,"Bromley, Kentucky",763
http://brownsborofarm.org/,"Brownsboro Farm, Kentucky",648
http://www.brownsborovillage.org/,"Brownsboro Village, Kentucky",319
http://www.burkesville.com/,"Burkesville, Kentucky","1,521"
http://cadiz.ky.gov/,"Cadiz, Kentucky","2,558"
http://www.calvertcity.com/,"Calvert City, Kentucky","2,566"
http://www.cityofcampbellsburg.org/,"Campbellsburg, Kentucky",813
http://www.campbellsville.us/,"Campbellsville, Kentucky","9,108"
http://caneyville.ky.gov/,"Caneyville, Kentucky",608
https://carlisle.ky.gov/,"Carlisle, Kentucky","2,010"
http://carrolltonky.net/,"Carrollton, Kentucky","3,938"
http://www.cityofcavecity.com/,"Cave City, Kentucky","2,240"
http://cityofcentralcity.com/,Central City,"5,978"
http://clarkson.ky.gov/,"Clarkson, Kentucky",875
https://web.archive.org/web/20140829094953/http://www.hickmancounty.ky.gov/clinton/,"Clinton, Kentucky","1,388"
http://www.cloverport.com/,"Cloverport, Kentucky","1,152"
http://www.coalrunky.gov/,"Coal Run Village, Kentucky","1,706"
http://www.coldspringky.com/,"Cold Spring, Kentucky","5,912"
http://www.coldstreamky.org/,"Coldstream, Kentucky","1,100"
http://www.cityofcolumbiaky.com/,"Columbia, Kentucky ","4,452"
http://www.corbin-ky.gov/,"Corbin, Kentucky","7,304"
http://corinth.ky.gov/,"Corinth, Kentucky",232
http://www.corydonkentucky.com/,"Corydon, Kentucky",720
http://www.covingtonky.gov/,"Covington, Kentucky","40,640"
http://www.creeksidecity.com/,"Creekside, Kentucky",305
http://www.crescent-springs.ky.us/,"Crescent Springs, Kentucky","3,801"
http://www.crestviewhills.com/,"Crestview Hills, Kentucky","3,148"
https://crittenden.ky.gov/,"Crittenden, Kentucky","3,815"
http://www.croftonky.com/,"Crofton, Kentucky",749
http://crossgateky.org/,"Crossgate, Kentucky",225
http://www.cynthianaky.com/,"Cynthiana, Kentucky","6,402"
http://www.danvilleky.org/,"Danville, Kentucky","16,218"
http://dawsonspringsky.com/,"Dawson Springs, Kentucky","2,764"
http://www.daytonky.com/,"Dayton, Kentucky","5,338"
http://www.cityofdixon.net/,"Dixon, Kentucky",786
http://cityofdouglasshills.com/,"Douglass Hills, Kentucky","5,484"
http://druidhillsky.gov/,"Druid Hills, Kentucky",308
http://cdrky.org/,"Dry Ridge, Kentucky","2,191"
http://eddyvilleky.org/,"Eddyville, Kentucky","2,554"
http://www.edgewoodky.com/,"Edgewood, Kentucky","8,575"
http://cityofedmontonky.com/,"Edmonton, Kentucky","1,595"
http://www.elizabethtownky.org/,"Elizabethtown, Kentucky","28,531"
http://www.elkhorncity.org/,"Elkhorn City, Kentucky",982
http://www.elktonky.com/,"Elkton, Kentucky","2,062"
http://www.cityofelsmere.com/,"Elsmere, Kentucky","8,451"
http://www.eminencekentucky.com/,"Eminence, Kentucky","2,498"
http://erlangerky.gov/,"Erlanger, Kentucky","18,082"
http://evartskentucky.com/,"Evarts, Kentucky",962
http://fairview.ky.gov/,Fairview,143
http://cityoffalmouth.com/,"Falmouth, Kentucky","2,169"
http://www.cityoffincastle.com/,"Fincastle, Kentucky",817
http://www.flatwoodsky.org/,"Flatwoods, Kentucky","7,423"
http://www.flemingsburgky.org/,"Flemingsburg, Kentucky","2,658"
http://www.florence-ky.gov/,"Florence, Kentucky","29,951"
http://www.fordsvilleky.com/,"Fordsville, Kentucky",524
http://www.city-of-forest-hills.com/,"Forest Hills, Kentucky",444
http://fortmitchell.com/,"Fort Mitchell, Kentucky","8,207"
http://ftthomas.org/,Fort Thomas,"16,325"
https://www.fortwright.com/,"Fort Wright, Kentucky","5,723"
https://www.fountainrunkentucky.com/,"Fountain Run, Kentucky",217
http://www.cityoffoxchase.org/,"Fox Chase, Kentucky",447
http://www.frankfort.ky.gov/,Frankfort,"25,527"
http://www.franklinky.org/,"Franklin, Kentucky","8,408"
http://fulton-ky.com/,"Fulton, Kentucky","2,445"
http://www.georgetownky.gov/,"Georgetown, Kentucky","29,098"
http://www.cityofglasgow.org/,"Glasgow, Kentucky","14,028"
http://glenviewhillsky.blogspot.com/,"Glenview Hills, Kentucky",319
http://www.glenviewky.gov/,"Glenview, Kentucky",531
http://cityofgoshen.com/,"Goshen, Kentucky",909
http://www.graymoor-devondale.com/,"Graymoor-Devondale, Kentucky","2,870"
http://graysonky.net/,"Grayson, Kentucky","4,217"
http://www.cityofgreenspring.com/,"Green Spring, Kentucky",715
http://www.greensburgonline.com/,"Greensburg, Kentucky","2,163"
http://www.greenupky.net/,"Greenup, Kentucky","1,188"
http://guthrieky.com/,"Guthrie, Kentucky","1,419"
http://www.cityofhanson.com/,"Hanson, Kentucky",742
http://hardinsburg.ky.gov/,"Hardinsburg, Kentucky","2,343"
http://www.harrodsburgcity.org/,"Harrodsburg, Kentucky","8,340"
http://www.hartfordkentucky.com/,"Hartford, Kentucky","2,672"
http://www.hawesville.us/,"Hawesville, Kentucky",945
http://hazardky.gov/,Hazard,"4,456"
http://www.hazelky.com/,"Hazel, Kentucky",410
http://www.cityofhendersonky.org/,"Henderson, Kentucky","28,757"
http://www.heritagecreek.ky.gov/,"Heritage Creek, Kentucky","1,076"
https://hickman.cityof.org/,"Hickman, Kentucky","2,395"
http://hhky.com/,"Highland Heights, Kentucky","6,923"
http://www.hillviewkycityhall.com/,"Hillview, Kentucky","8,172"
http://hodgenville.ky.gov/,"Hodgenville, Kentucky","3,206"
http://www.hopkinsvilleky.us/,"Hopkinsville, Kentucky","32,442"
http://www.horsecaveky.com/,"Horse Cave, Kentucky","2,311"
http://www.neighborhoodlink.com/Houston_Acres,"Houston Acres, Kentucky",507
http://hurstbourneacres.org/,"Hurstbourne Acres, Kentucky","1,811"
http://www.hurstbourne.org/,"Hurstbourne, Kentucky","4,216"
https://web.archive.org/web/20110723042652/http://www.cityofhydenky.net/,"Hyden, Kentucky",365
http://www.cityofindependence.org/,"Independence, Kentucky","24,757"
http://www.indianhillsky.org/,"Indian Hills, Kentucky","2,868"
http://www.inez.ky.gov/,"Inez, Kentucky",717
http://irvington.ky.gov/,"Irvington, Kentucky","1,181"
http://www.jeffersontownky.com/,"Jeffersontown, Kentucky","26,595"
https://cityofjeff.net/,"Jeffersonville, Kentucky","1,506"
http://www.cityofjenkins.org/,"Jenkins, Kentucky","2,203"
http://jcky.us/,"Junction City, Kentucky","2,241"
http://www.cityofkingsley.org/,"Kingsley, Kentucky",381
http://www.cityofkuttawa.com/,"Kuttawa, Kentucky",649
http://www.lagrangeky.net/,"La Grange, Kentucky","8,082"
http://www.cityoflakesidepark.com/,"Lakeside Park, Kentucky","2,668"
http://www.lakeviewheightsky.us/,"Lakeview Heights, Kentucky",185
http://www.cityoflancasterky.com/,"Lancaster, Kentucky","3,442"
http://www.langdonplace.com/,"Langdon Place, Kentucky",936
http://www.lawrenceburgky.org/,"Lawrenceburg, Kentucky","10,505"
http://lebanon.ky.gov/,"Lebanon, Kentucky","5,539"
http://www.leitchfield.org/,"Leitchfield, Kentucky","6,699"
https://cityoflewisburgky.com/,"Lewisburg, Kentucky",810
http://www.lewisport.cityof.org/,"Lewisport, Kentucky","1,670"
http://www.lexingtonky.gov/,"Lexington, Kentucky","321,959[1]"
http://libertykentucky.org/,"Liberty, Kentucky","2,168"
http://www.cityoflincolnshire.com/,"Lincolnshire, Kentucky",148
http://www.livingstonky.com/,"Livingston, Kentucky",226
http://www.londonky.gov/,"London, Kentucky","7,993"
http://www.cityoflouisa.org/,"Louisa, Kentucky","2,467"
http://louisvilleky.gov/,"Louisville, Kentucky","771,158[4] (consolidated) 621,349[5] (balance)"
