http://www.cityofalachua.com/,"Alachua, Florida","9,059"
http://www.altamonte.org/,"Altamonte Springs, Florida","41,496"
http://www.cityofannamaria.com/,"Anna Maria, Florida","1,503"
http://www.cityofapalachicola.com/,"Apalachicola, Florida","2,231"
http://www.apopka.net/,"Apopka, Florida","41,542"
http://www.arcadia-fl.gov/,"Arcadia, Florida","7,637"
http://www.cityofarcher.com/,"Archer, Florida","1,118"
http://www.townofastatula.com/,"Astatula, Florida","1,810"
http://www.coab.us/,"Atlantic Beach, Florida","12,655"
http://www.atlantisfl.gov/,"Atlantis, Florida","2,005"
http://www.auburndalefl.com/,"Auburndale, Florida","13,507"
http://www.avonpark.cc/,"Avon Park, Florida","8,836"
http://www.balharbourfl.gov/,"Bal Harbour, Florida","2,513"
http://www.baldwinfl.com/,Baldwin,"1,425"
http://www.cityofbartow.net/,"Bartow, Florida","17,298"
http://townofbellflorida.com/,"Bell, Florida",456
http://www.bellegladegov.com/,"Belle Glade, Florida","17,467"
http://www.cityofbelleairbeach.com/,"Belleair Beach, Florida","1,560"
http://www.belleairbluffs.org/,"Belleair Bluffs, Florida","2,031"
http://belleairshore.com/,"Belleair Shore, Florida",109
http://www.townofbelleair.com/,"Belleair, Florida","3,869"
http://www.belleviewfl.org/,"Belleview, Florida","4,492"
http://mybeverlybeach.org/,"Beverly Beach, Florida",338
http://www.blountstown.org/,"Blountstown, Florida","2,514"
http://www.myboca.us/,"Boca Raton, Florida","84,394"
http://cityofbonifayfl.com/,"Bonifay, Florida","2,793"
http://www.cityofbonitasprings.org/,"Bonita Springs, Florida","43,914"
http://www.bowlinggreenfl.org/,"Bowling Green, Florida","2,930"
http://www.boynton-beach.org/,"Boynton Beach, Florida","68,217"
http://www.cityofbradenton.com/,"Bradenton, Florida","49,546"
http://townofbranford.net/,"Branford, Florida",712
http://www.brinybreezes.us/,"Briny Breezes, Florida",601
http://www.cityofbristolflorida.org/,"Bristol, Florida",996
http://townofbronson.com/,"Bronson, Florida","1,113"
http://townofbrooker.com/,"Brooker, Florida",338
http://www.ci.brooksville.fl.us/,"Brooksville, Florida","7,719"
http://www.bunnellcity.us/,"Bunnell, Florida","2,676"
http://cityofbushnellfl.com/,"Bushnell, Florida","2,418"
https://www.townofcallahan-fl.gov/,"Callahan, Florida","1,123"
http://www.cityofcallaway.com/,"Callaway, Florida","14,405"
http://www.cityofcapecanaveral.org/,"Cape Canaveral, Florida","9,912"
http://www.capecoral.net/,"Cape Coral, Florida","154,305"
http://www.mycarrabelle.com/,"Carrabelle, Florida","2,778"
http://www.casselberry.org/,"Casselberry, Florida","26,241"
http://www.centuryflorida.com/,"Century, Florida","1,698"
https://www.chattgov.org/,"Chattahoochee, Florida","3,652"
https://chiefland.govoffice.com/,"Chiefland, Florida","2,245"
http://www.cityofchipley.com/,"Chipley, Florida","3,605"
http://www.cincobayou.com/,"Cinco Bayou, Florida",383
http://www.cityofaventura.com/,"City of Aventura, Florida","35,762"
http://www.cityofbelleislefl.org/,"City of Belle Isle, Florida","5,988"
http://www.deerfield-beach.com/,City of Deerfield Beach,"75,018"
http://www.cityofkeywest-fl.gov/,"City of Key West, Florida","24,649"
http://www.lauderhill-fl.gov/,City of Lauderhill,"66,887"
http://www.citynmb.com/,City of North Miami Beach [1],"41,523"
http://www.cityofokeechobee.com/,City of Okeechobee,"5,621"
http://www.opalockafl.gov/,"City of Opa-locka, Florida","15,219"
http://www.cityofparker.com/,"City of Parker, Florida","4,317"
http://www.southmiamifl.gov/,"City of South Miami, Florida","11,657"
http://www.sibfl.net/,City of Sunny Isles Beach,"20,832"
http://www.sunrisefl.gov/,City of Sunrise,"84,439"
http://www.covb.org/,"City of Vero Beach, Florida","15,220"
http://www.myclearwater.com/,"Clearwater, Florida","107,685"
http://www.clermontfl.gov/,"Clermont, Florida","28,742"
http://www.clewiston-fl.gov/,"Clewiston, Florida","7,155"
http://www.cityofcocoabeach.com/,"Cocoa Beach, Florida","11,231"
http://www.cocoafl.org/,"Cocoa, Florida","17,140"
http://www.coconutcreek.net/,"Coconut Creek, Florida","52,909"
http://www.cityofcolemanfl.com/,"Coleman, Florida",703
http://www.coopercityfl.org/,"Cooper City, Florida","28,547"
http://www.citybeautiful.net/,"Coral Gables, Florida","46,780"
http://www.coralsprings.org/,"Coral Springs, Florida","121,096"
http://www.cityofcottondale.net/,"Cottondale, Florida",933
http://www.crescentcity-fl.com/,"Crescent City, Florida","1,577"
http://www.cityofcrestview.org/,"Crestview, Florida","20,978"
http://www.crystalriverfl.org/,"Crystal River, Florida","3,108"
http://www.cutlerbay-fl.gov/,"Cutler Bay, Florida","40,286"
http://www.dadecityfl.com/,"Dade City, Florida","6,437"
http://www.ci.dania-beach.fl.us/,"Dania Beach, Florida","29,639"
https://www.mydavenport.org/,"Davenport, Florida","2,888"
http://www.davie-fl.gov/,"Davie, Florida","91,992"
http://www.dbshores.org/,Daytona Beach Shores,"4,247"
http://www.codb.us/,"Daytona Beach, Florida","61,005"
http://www.debary.org/,"DeBary, Florida","19,320"
http://www.defuniaksprings.net/,"DeFuniak Springs, Florida","5,177"
http://www.deland.org/,"DeLand, Florida","27,031"
http://www.mydelraybeach.com/,"Delray Beach, Florida","60,522"
http://www.deltonafl.gov/,"Deltona, Florida","85,182"
http://www.cityofdestin.com/,"Destin, Florida","12,305"
https://www.cityofdoral.com/,"Doral, Florida","45,704"
http://www.townofdundee.com/,"Dundee, Florida","3,717"
http://www.dunedingov.com/,"Dunedin, Florida","35,321"
http://www.dunnellon.org/,"Dunnellon, Florida","1,733"
http://www.eaglelake-fla.com/,"Eagle Lake, Florida","2,255"
http://www.townofeatonville.org/,"Eatonville, Florida","2,159"
http://www.cityofedgewater.org/,"Edgewater, Florida","20,750"
http://www.edgewood-fl.gov/,"Edgewood, Florida","2,503"
http://www.elportalvillage.com//,"El Portal, Florida",0
https://estoflorida.com/,"Esto, Florida",364
http://www.eustis.org/,"Eustis, Florida","18,558"
http://www.fanningspringsflorida.org/,"Fanning Springs, Florida",764
http://www.cityoffellsmere.org/,"Fellsmere, Florida","5,197"
http://www.fbfl.us/,"Fernandina Beach, Florida","11,487"
http://www.cityofflaglerbeach.com/,Flagler Beach,"4,484"
http://www.floridacityfl.gov/,"Florida City, Florida","11,245"
http://www.fortlauderdale.gov/,"Fort Lauderdale, Florida","165,521"
http://www.cityoffortmeade.com/,"Fort Meade, Florida","5,626"
http://www.fortmyersbeachfl.gov/,"Fort Myers Beach, Florida","6,277"
http://www.cityftmyers.com/,"Fort Myers, Florida","62,298"
http://cityoffortpierce.com/,Fort Pierce,"41,910"
http://www.fwb.org/,"Fort Walton Beach, Florida","19,507"
http://fortwhitefl.com/,"Fort White, Florida",567
https://www.freeportflorida.gov/,"Freeport, Florida","1,787"
http://www.cityoffrostproof.com/,"Frostproof, Florida","2,992"
http://www.fruitlandpark.org/,"Fruitland Park, Florida","4,078"
http://www.cityofgainesville.org/,"Gainesville, Florida","124,354"
https://glenstmary.govoffice.com/,"Glen St. Mary, Florida",437
http://www.grantvalkaria.org/,"Grant-Valkaria, Florida","3,850"
http://www.greencovesprings.com/,"Green Cove Springs, Florida","6,908"
http://greenacresfl.gov/,"Greenacres, Florida","37,573"
http://www.greensboro-fl.com/,"Greensboro, Florida",602
https://mygreenvillefl.com/,"Greenville, Florida",843
http://www.townofgreenwood.org/,"Greenwood, Florida",686
http://mygretna.com/,"Gretna, Florida","1,460"
http://groveland-fl.gov/,"Groveland, Florida","8,729"
http://www.cityofgulfbreeze.com/,"Gulf Breeze, Florida","5,763"
https://www.gulf-stream.org/,"Gulf Stream, Florida",786
http://www.mygulfport.us/,"Gulfport, Florida","12,029"
http://www.hainescity.com/,"Haines City, Florida","20,535"
http://www.hallandalebeach.org/,Hallandale Beach,"37,113"
http://hamptonfl.com/,"Hampton, Florida",500
http://www.townofhavana.com/,"Havana, Florida","1,754"
https://www.townofhaverhill-fl.gov/,"Haverhill, Florida","1,873"
http://www.cityofhawthorne.net/,"Hawthorne, Florida","1,417"
http://www.cityofhialeahgardens.com/,"Hialeah Gardens, Florida","21,744"
